樹籍編碼,樹種,學名,科別,河濱公園,管理單位,樹高_m,胸高直徑_cm,樹冠投影面,推估樹齡_y,資料日期,備註,經度_TWD97,緯度_TWD97,經度_WGS84,緯度_WGS84
KLCML10017,黑板樹,Alstonia scholaris,夾竹桃科,成美左岸,高灘地東區管理站,8.20282,34.55414,15.661784,43.4,1051104,,309163.0362,2771879.116,121.58637,25.053929
KLCML10018,楓香,Liquidambar formosana,金縷梅科,成美左岸,高灘地東區管理站,6.89526,21.33758,15.75069,26.8,1051104,,309191.6907,2771894.515,121.586655,25.054067
KLCML10019,楓香,Liquidambar formosana,金縷梅科,成美左岸,高灘地東區管理站,7.9975,28.503185,9.312776,35.8,1051104,,309202.4857,2771900.309,121.586762,25.054119
KLCML10020,楓香,Liquidambar formosana,金縷梅科,成美左岸,高灘地東區管理站,9.17815,24.840764,17.059063,31.2,1051104,,309214.0745,2771907.135,121.586877,25.05418
KLCML10021,楓香,Liquidambar formosana,金縷梅科,成美左岸,高灘地東區管理站,9.40872,33.43949,22.896398,42,1051104,,309225.5839,2771916.263,121.586991,25.054262
KLCML10022,楓香,Liquidambar formosana,金縷梅科,成美左岸,高灘地東區管理站,11.8571,35.66879,24.422825,44.8,1051104,,309233.6801,2771920.47,121.587072,25.0543
KLCML10023,茄苳,Bischofia javanica,大戟科,成美左岸,高灘地東區管理站,5.33298,16.719745,11.448199,21,1051104,,309236.2995,2771922.217,121.587098,25.054316
KLCML10024,楓香,Liquidambar formosana,金縷梅科,成美左岸,高灘地東區管理站,9.77781,28.343949,19.407423,35.6,1051104,,309242.0145,2771925.312,121.587155,25.054343
KLCML10025,楓香,Liquidambar formosana,金縷梅科,成美左岸,高灘地東區管理站,9.73,31.528662,21.588032,39.6,1051104,,309252.8889,2771931.424,121.587263,25.054398
KLCML10026,楓香,Liquidambar formosana,金縷梅科,成美左岸,高灘地東區管理站,10.1778,31.369427,14.485888,39.4,1051104,,309260.1914,2771936.98,121.587335,25.054448
KLCML10027,楓香,Liquidambar formosana,金縷梅科,成美左岸,高灘地東區管理站,9.89262,27.547771,12.721109,34.6,1051104,,309270.2721,2771942.933,121.587435,25.054501
KLCML10028,楓香,Liquidambar formosana,金縷梅科,成美左岸,高灘地東區管理站,8.95124,29.140127,11.469237,36.6,1051104,,309279.0827,2771948.331,121.587523,25.05455
KLCML10029,楓香,Liquidambar formosana,金縷梅科,成美左岸,高灘地東區管理站,12.8314,32.165605,40.4,40.4,1051104,主幹傾斜,309285.8842,2771952.623,121.587591,25.054588
KLCML10030,楓香,Liquidambar formosana,金縷梅科,成美左岸,高灘地東區管理站,12.0231,38.853503,48.8,48.8,1051104,主幹傾斜,309292.6311,2771956.512,121.587658,25.054623
KLCML10031,楓香,Liquidambar formosana,金縷梅科,成美左岸,高灘地東區管理站,11.9828,40.923567,51.4,51.4,1051104,,309301.8386,2771960.402,121.587749,25.054658
KLCML10032,楓香,Liquidambar formosana,金縷梅科,成美左岸,高灘地東區管理站,9.25337,29.936306,18.774135,37.6,1051104,,309362.6135,2771999.031,121.588353,25.055004
KLCML10033,茄苳,Bischofia javanica,大戟科,成美左岸,高灘地東區管理站,8.85019,22.952042,14.394051,28.827764,1051104,,309368.0904,2771999.216,121.588407,25.055006
KLCML10034,島榕,Ficus virgata,桑科,成美左岸,高灘地東區管理站,3.32042,0,0.340231,0,1051104,DBH<6,309371.8739,2772001.121,121.588445,25.055023
KLCML10035,楓香,Liquidambar formosana,金縷梅科,成美左岸,高灘地東區管理站,11.4788,36.783439,12.514865,46.2,1051104,測量1M,309371.186,2772005.989,121.588438,25.055067
KLCML10036,楓香,Liquidambar formosana,金縷梅科,成美左岸,高灘地東區管理站,10.109,32.802548,10.428197,41.2,1051104,,309379.0177,2772009.693,121.588516,25.0551
KLCML10037,茄苳,Bischofia javanica,大戟科,成美左岸,高灘地東區管理站,2.47784,0,0.317908,0,1051104,DBH<6,309383.0394,2772007.392,121.588556,25.055079
KLCML10038,雀榕,Ficus subpisocarpa,桑科,成美左岸,高灘地東區管理站,6.3074,18.789809,5.973433,23.6,1051104,,309382.8012,2772013.345,121.588554,25.055132
KLCML10039,楓香,Liquidambar formosana,金縷梅科,成美左岸,高灘地東區管理站,7.27413,30.414013,4.258673,38.2,1051104,,309389.6672,2772014.932,121.588622,25.055147
KLCML10040,楓香,Liquidambar formosana,金縷梅科,成美左岸,高灘地東區管理站,7.64706,31.687898,12.371567,39.8,1051104,,309395.4748,2772019.245,121.58868,25.055185
KLCML10041,印度橡膠樹,Ficus elastica,桑科,成美左岸,高灘地東區管理站,3.72648,0,9.125457,0,1051104,無法測量形似灌木,309453.207,2772061.129,121.589254,25.055561
KLCML10042,垂榕,Ficus benjamina,桑科,成美左岸,高灘地東區管理站,1.69064,0,1.154348,0,1051104,DBH<6,309455.8264,2772063.43,121.58928,25.055582
KLCML10043,垂榕,Ficus benjamina,桑科,成美左岸,高灘地東區管理站,1.50646,0,1.154348,0,1051104,DBH<6,309456.9376,2772064.462,121.589291,25.055591
KLCML10044,楓香,Liquidambar formosana,金縷梅科,成美左岸,高灘地東區管理站,6.81334,30.89172,5.22812,38.8,1051104,,309459.9539,2772079.226,121.589321,25.055724
KLCML10045,木棉,Bombax malabarica,木棉科,成美左岸,高灘地東區管理站,9.8486,20.859873,9.193766,26.2,1051104,,309473.4477,2772084.306,121.589455,25.05577
KLCML10046,木棉,Bombax malabarica,木棉科,成美左岸,高灘地東區管理站,10.7761,21.496815,10.988187,27,1051104,,309491.5452,2772100.896,121.589635,25.055919
KLCML10047,樟樹,Cinnamomum camphora,樟科,成美左岸,高灘地東區管理站,7.54612,46.815287,6.587035,58.8,1051104,,309517.0246,2772125.026,121.589889,25.056135
KLCML10048,榕樹,Ficus microcarpa,桑科,成美左岸,高灘地東區管理站,11.6928,37.724069,54.019931,47.381431,1051104,2主幹-85/82.5,309543.5359,2772149.632,121.590153,25.056357
KLCML10049,榕樹,Ficus microcarpa,桑科,成美左岸,高灘地東區管理站,10.0701,61.146497,87.560266,76.8,1051104,,309548.0603,2772155.268,121.590198,25.056407
KLCML10050,榕樹,Ficus microcarpa,桑科,成美左岸,高灘地東區管理站,1.89412,0,1.431975,0,1051104,DBH<6,309551.6322,2772159.633,121.590233,25.056447
KLCML10051,榕樹,Ficus microcarpa,桑科,成美左岸,高灘地東區管理站,8.4881,41.082803,51.524165,51.6,1051104,,309562.1891,2772170.111,121.590338,25.056541
KLCML10052,榕樹,Ficus microcarpa,桑科,成美左岸,高灘地東區管理站,7.96814,56.527541,56.527541,70.998592,1051104,2主幹-124/127,309572.746,2772180.826,121.590444,25.056637
KLCML10053,榕樹,Ficus microcarpa,桑科,成美左岸,高灘地東區管理站,7.91127,45.541401,18.012539,57.2,1051104,,309588.621,2772200.353,121.590602,25.056813
KLCML10054,榕樹,Ficus microcarpa,桑科,成美左岸,高灘地東區管理站,6.58204,27.070064,29.492368,34,1051104,測量1M,309594.971,2772205.829,121.590665,25.056862
KLCML10055,榕樹,Ficus microcarpa,桑科,成美左岸,高灘地東區管理站,7.88622,43.312102,47.187789,54.4,1051104,,309602.8292,2772215.116,121.590743,25.056945
KLCML10056,垂榕,Ficus benjamina,桑科,成美左岸,高灘地東區管理站,9.37994,29.413376,32.045366,36.9432,1051104,2主幹-77/51,309607.0758,2772219.654,121.590785,25.056986
KLCML10057,垂榕,Ficus benjamina,桑科,成美左岸,高灘地東區管理站,11.6865,43.74549,47.659958,54.944335,1051104,3主幹-120/42/52,309609.8671,2772223.993,121.590813,25.057025
KLCML10058,垂榕,Ficus benjamina,桑科,成美左岸,高灘地東區管理站,7.74905,25.015716,27.254192,31.419739,1051104,2主幹-67/41,309611.7589,2772227.023,121.590832,25.057053
KLCML10059,垂榕,Ficus benjamina,桑科,成美左岸,高灘地東區管理站,11.6783,45.979144,50.093486,57.749805,1051104,8主幹-56/54/65/48/45/42/35/57,309616.0187,2772231.626,121.590875,25.057094
KLCML10060,垂榕,Ficus benjamina,桑科,成美左岸,高灘地東區管理站,11.22,48.30172,52.623892,60.66696,1051104,9主幹-92/43/45/42/22/43/48/50/42,309620.7944,2772236.124,121.590922,25.057134
KLCML10061,垂榕,Ficus benjamina,桑科,成美左岸,高灘地東區管理站,13.0644,36.787231,40.079054,46.204762,1051104,5主幹-49/61/46/52/49,309623.753,2772238.733,121.590952,25.057158
KLCML10062,垂榕,Ficus benjamina,桑科,成美左岸,高灘地東區管理站,8.37408,14.419403,15.709691,18.11077,1051104,2主幹-23/29,309624.7055,2772240.003,121.590961,25.057169
KLCML10063,垂榕,Ficus benjamina,桑科,成美左岸,高灘地東區管理站,11.6747,35.218092,38.369505,44.233924,1051104,8主幹-61/29/36/40/35/27/39/36,309625.658,2772241.643,121.590971,25.057184
KLCML10064,白千層,Melaleuca leucadendra,桃金孃科,成美左岸,高灘地東區管理站,8.51592,46.927808,15.899449,58.941327,1051104,2主幹-128/73,309646.7188,2772263.656,121.59118,25.057382
KLCML10066,金露花,Duranta erecta,馬鞭草科,成美左岸,高灘地東區管理站,2.24149,0,1.949629,0,1051104,DBH<6/形似灌木,309536.712,2772143.03,121.590085,25.056297
KLCML10065,芭樂,Psidium guajava,桃金孃科,成美左岸,高灘地東區管理站,2.73092,0,1.431975,0,1051104,DBH<6,309541.4745,2772148.454,121.590132,25.056346
KLCML10067,茄苳,Bischofia javanica,大戟科,成美左岸,高灘地東區管理站,1.93394,0,1.633383,0,1051104,DBH<6,307729.5978,2771575.558,121.572151,25.051244
KLCML10068,桑樹,Morus australis,桑科,成美左岸,高灘地東區管理站,3.43873,0,3.94701,0,1051104,DBH<6,307731.1853,2771585.083,121.572167,25.05133
KLCML10069,構樹,Broussonetia papyrifera,桑科,成美左岸,高灘地東區管理站,1.94599,0,5.130318,0,1051104,DBH<6,307732.4553,2771592.279,121.57218,25.051395
KLCML10070,構樹,Broussonetia papyrifera,桑科,成美左岸,高灘地東區管理站,3.67058,0,5.130318,0,1051104,DBH<6,307732.5612,2771593.444,121.572181,25.051406
KLCML10073,構樹,Broussonetia papyrifera,桑科,成美左岸,高灘地東區管理站,10.0515,31.369427,82.713572,39.4,1051104,,307734.0428,2771605.297,121.572196,25.051513
KLCML10074,構樹,Broussonetia papyrifera,桑科,成美左岸,高灘地東區管理站,3.03063,0,5.130318,0,1051104,DBH<6,307735.1012,2771613.552,121.572207,25.051587
KLCML10072,構樹,Broussonetia papyrifera,桑科,成美左岸,高灘地東區管理站,3.03063,0,5.130318,0,1051104,DBH<6,307733.0903,2771597.465,121.572186,25.051442
KLCML10071,桑樹,Morus australis,桑科,成美左岸,高灘地東區管理站,3.93079,0,5.130318,0,1051104,DBH<6,307732.8787,2771595.666,121.572184,25.051426
KLCML10075,桑樹,Morus australis,桑科,成美左岸,高灘地東區管理站,3.28526,0,2.636758,0,1051104,DBH<6,307740.6045,2771610.906,121.572261,25.051563
KLCML10076,水同木,Ficus fistulosa,桑科,成美左岸,高灘地東區管理站,2.4607,9.235669,24.352219,11.6,1051104,,307740.287,2771609.425,121.572258,25.05155
KLCML10077,桑樹,Morus australis,桑科,成美左岸,高灘地東區管理站,4.98895,11.305732,29.810475,14.2,1051104,,307740.1812,2771607.731,121.572257,25.051534
KLCML10078,血桐,Macaranga tanarius,大戟科,成美左岸,高灘地東區管理站,2.8388,12.101911,11.796741,15.2,1051104,,307738.5937,2771593.761,121.572241,25.051408
KLCML10079,桑樹,Morus australis,桑科,成美左岸,高灘地東區管理站,2.06965,0,29.721149,0,1051104,DBH<6,307745.7903,2771571.324,121.572311,25.051205
KLCML10080,雀榕,Ficus subpisocarpa,桑科,成美左岸,高灘地東區管理站,5.12346,0,61.655655,0,1051104,無法測量,307737.3237,2771568.573,121.572227,25.051181
KLCML10081,龍眼,Dimocarpus longan,無患子科,成美左岸,高灘地東區管理站,3.58754,0,1.164304,0,1051104,DBH<6,308014.8192,2771564.445,121.574977,25.051133
KLCML10082,龍眼,Dimocarpus longan,無患子科,成美左岸,高灘地東區管理站,4.34572,0,0.766769,0,1051104,DBH<6,308016.8301,2771564.974,121.574997,25.051138
KLCML10083,臺灣海桐,Pittosporum pentandrum,海桐科,成美左岸,高灘地東區管理站,3.11913,0,0.978424,0,1051104,DBH<6,308019.0526,2771565.927,121.575019,25.051146
KLCML10084,垂榕,Ficus benjamina,桑科,成美左岸,高灘地東區管理站,1.96947,0,0.548552,0,1051104,DBH<6,307992.3031,2771559.021,121.574754,25.051085
KLCML10085,垂榕,Ficus benjamina,桑科,成美左岸,高灘地東區管理站,1.7031,0,0.503641,0,1051104,DBH<6,307993.7848,2771559.339,121.574768,25.051088
KLCML10086,龍眼,Dimocarpus longan,無患子科,成美左岸,高灘地東區管理站,1.68322,0,0.752596,0,1051104,DBH<6,307995.584,2771559.762,121.574786,25.051091
KLCML10087,臺灣海桐,Pittosporum pentandrum,海桐科,成美左岸,高灘地東區管理站,2.75293,0,0.760753,0,1051104,DBH<6,308068.0667,2771575.912,121.575505,25.051234
KLCML10088,桑樹,Morus australis,桑科,成美左岸,高灘地東區管理站,3.80364,7.643312,3.891943,9.6,1051104,,308069.8659,2771576.441,121.575523,25.051239
KLCML10089,島榕,Ficus virgata,桑科,成美左岸,高灘地東區管理站,2.55866,0,3.091608,0,1051104,DBH<6,308124.5818,2771590.094,121.576066,25.05136
KLCML10091,垂榕,Ficus benjamina,桑科,成美左岸,高灘地東區管理站,1.82372,0,1.834555,0,1051104,DBH<6,308310.2218,2771636.666,121.577908,25.051774
KLCML10092,垂榕,Ficus benjamina,桑科,成美左岸,高灘地東區管理站,1.85268,0,1.026968,0,1051104,DBH<6,308312.0739,2771637.063,121.577926,25.051777
KLCML10093,朴樹,Celtis sinensis,榆科,成美左岸,高灘地東區管理站,2.68257,0,0.549712,0,1051104,DBH<6,308362.6094,2771649.631,121.578427,25.051889
KLCML10094,臺灣海桐,Pittosporum pentandrum,海桐科,成美左岸,高灘地東區管理站,1.98005,0,0.549712,0,1051104,DBH<6,308363.1915,2771649.763,121.578433,25.05189
KLCML10095,榕樹,Ficus microcarpa,桑科,成美左岸,高灘地東區管理站,1.65794,0,0.480757,0,1051104,DBH<6,308396.6084,2771658.627,121.578765,25.051969
KLCML10096,臺灣海桐,Pittosporum pentandrum,海桐科,成美左岸,高灘地東區管理站,2.59144,0,0.206542,0,1051104,DBH<6,308500.3253,2771684.027,121.579794,25.052194
KLCML10097,光蠟樹,Fraxinus griffithii,木犀科,成美左岸,高灘地東區管理站,8.67481,0,0.428372,0,1051104,DBH<6,308502.5743,2771684.423,121.579816,25.052197
KLCML10098,朴樹,Celtis sinensis,榆科,成美左岸,高灘地東區管理站,2.27615,0,1.975093,0,1051104,DBH<6,308556.3443,2771696.894,121.580349,25.052308
KLCML10099,臺灣海桐,Pittosporum pentandrum,海桐科,成美左岸,高灘地東區管理站,3.70739,0,4.248504,0,1051104,DBH<6,308127.5459,2771590.881,121.576095,25.051367
KL0CH10001,榕樹,Ficus microcarpa,桑科,彩虹,高灘地東區管理站,4.94001,19.702157,13.132265,24.745909,1051104,3主幹-30/39/37.5,307797.4998,2773697.791,121.572913,25.070401
KL0CH10003,茄苳,Bischofia javanica,大戟科,彩虹,高灘地東區管理站,2.56488,0,0.999015,0,1051104,DBH<6,307796.9574,2773593.677,121.572903,25.069461
KL0CH10004,桑樹,Morus australis,桑科,彩虹,高灘地東區管理站,1.91521,0,0.74597,0,1051104,DBH<6,307796.8252,2773592.91,121.572902,25.069454
KL0CH10005,黃槿,Hibiscus tiliaceus,錦葵科,彩虹,高灘地東區管理站,4.4312,42.834395,49.798437,53.8,1051104,主幹傾斜,307761.0402,2773481.123,121.572542,25.068446
KL0CH10006,黃槿,Hibiscus tiliaceus,錦葵科,彩虹,高灘地東區管理站,4.19908,20.493822,23.825721,25.740241,1051104,主幹傾斜2主幹-46/45,307760.4449,2773478.279,121.572536,25.068421
KL0CH10007,黃槿,Hibiscus tiliaceus,錦葵科,彩虹,高灘地東區管理站,4.67619,29.204447,33.952524,36.680785,1051104,2主幹-55.5/73,307760.3787,2773475.434,121.572536,25.068395
KL0CH10008,黃槿,Hibiscus tiliaceus,錦葵科,彩虹,高灘地東區管理站,5.53247,21.201678,24.64866,26.629307,1051104,2主幹-56/36,307758.5266,2773472.061,121.572517,25.068364
KL0CH10009,黃槿,Hibiscus tiliaceus,錦葵科,彩虹,高灘地東區管理站,4.27546,26.196566,30.45562,32.902887,1051104,3主幹-48/40/53.5,307756.873,2773468.357,121.572501,25.068331
KL0CH10010,黃槿,Hibiscus tiliaceus,錦葵科,彩虹,高灘地東區管理站,3.81559,36.305732,40.751158,45.6,1051104,,307754.4917,2773456.451,121.572476,25.068224
KL0CH10012,雀榕,Ficus subpisocarpa,桑科,彩虹,高灘地東區管理站,4.28462,16.082803,40.370702,20.2,1051104,,307619.2464,2773152.07,121.571123,25.065481
KL0CH10013,水黃皮,Pongamia pinnata,豆科,彩虹,高灘地東區管理站,4.77004,21.178344,34.204304,26.6,1051104,主幹傾斜,307558.8551,2773055.1,121.570521,25.064608
KL0CH10014,雀榕,Ficus subpisocarpa,桑科,彩虹,高灘地東區管理站,5.1238,23.089172,16.179408,29,1051104,,307561.7655,2773000.34,121.570547,25.064113
KL0CH10015,雀榕,Ficus subpisocarpa,桑科,彩虹,高灘地東區管理站,4.36959,22.611465,10.824464,28.4,1051104,,307569.3856,2772924.246,121.570619,25.063426
KL0CH10016,榕樹,Ficus microcarpa,桑科,彩虹,高灘地東區管理站,4.22909,26.11465,18.417129,32.8,1051104,,307570.0206,2772916.943,121.570625,25.06336
