Family,Name_S,Name_C,Endemic,Alien,Status,西元年,Month,Date,Region,X_TWD97,Y_TWD97,數量,Investgat
鳩鴿科,Streptopelia chinensis,珠頸斑鳩,,,留、普,2014,5,0,淡水河,300240.1591,2770394.783,1,賴怡蒨
卷尾科,Dicrurus macrocercus,大卷尾,特有亞種,,留、普/過、稀,2014,5,0,淡水河,300261.8249,2770408.752,1,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,5,0,淡水河,300292.3281,2770428.137,1,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,淡水河,300292.3281,2770428.137,1,賴怡蒨
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,5,0,淡水河,300273.228,2770439.255,1,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,淡水河,300311.4282,2770452.939,3,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,淡水河,300311.4282,2770452.939,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,300311.4282,2770452.939,3,賴怡蒨
八哥科,Gracupica nigricollis,黑領椋鳥,,外來種,外來種、稀,2014,5,0,淡水河,300346.7777,2770471.184,1,賴怡蒨
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,5,0,淡水河,300346.7777,2770471.184,3,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,5,0,淡水河,300346.7777,2770471.184,2,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,300348.2031,2770488.573,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,300352.1942,2770499.121,1,賴怡蒨
八哥科,Acridotheres cristatellus,八哥,特有亞種,,留、不普,2014,5,0,淡水河,300352.1942,2770499.121,1,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,淡水河,300359.3211,2770487.718,1,賴怡蒨
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,5,0,淡水河,300359.3211,2770487.718,1,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,淡水河,300374.4301,2770496.27,2,賴怡蒨
鴉科,Pica pica,喜鵲,,,留、普,2014,5,0,淡水河,300367.5883,2770523.638,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,300367.5883,2770523.638,8,賴怡蒨
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,5,0,淡水河,300367.5883,2770523.638,2,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,淡水河,300394.1004,2770523.923,2,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,淡水河,300420.0424,2770532.19,1,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,淡水河,300411.205,2770545.019,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,300411.205,2770545.019,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,300426.8842,2770560.413,1,賴怡蒨
鳩鴿科,Streptopelia chinensis,珠頸斑鳩,,,留、普,2014,5,0,淡水河,300426.8842,2770560.413,1,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,淡水河,300433.7261,2770544.448,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,300433.7261,2770544.448,1,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,淡水河,300451.1158,2770576.947,1,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,淡水河,300445.6993,2770598.043,1,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,5,0,淡水河,300445.6993,2770598.043,1,賴怡蒨
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,5,0,淡水河,300445.6993,2770598.043,1,賴怡蒨
鵯科,Hypsipetes leucocephalus,紅嘴黑鵯,特有亞種,,留、普,2014,5,0,淡水河,300462.8039,2770619.138,1,賴怡蒨
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,5,0,淡水河,300413.7707,2770634.818,2,賴怡蒨
八哥科,Gracupica nigricollis,黑領椋鳥,,外來種,外來種、稀,2014,5,0,淡水河,300413.7707,2770634.818,1,賴怡蒨
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,5,0,淡水河,300455.1068,2770650.782,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,300384.1228,2770590.631,2,賴怡蒨
八哥科,Acridotheres cristatellus,八哥,特有亞種,,留、不普,2014,5,0,淡水河,300445.1291,2770624.555,1,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,淡水河,300461.6636,2770692.118,1,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,淡水河,300528.0864,2770789.899,1,賴怡蒨
八哥科,Acridotheres javanicus,白尾八哥,,外來種,外來種、普,2014,5,0,淡水河,300528.0864,2770789.899,1,賴怡蒨
八哥科,Acridotheres cristatellus,八哥,特有亞種,,留、不普,2014,5,0,淡水河,300636.7006,2770909.632,3,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,淡水河,300701.413,2770972.348,1,賴怡蒨
燕科,Hirundo tahitica,洋燕,,,留、普,2014,5,0,淡水河,300701.413,2770972.348,1,賴怡蒨
八哥科,Gracupica nigricollis,黑領椋鳥,,外來種,外來種、稀,2014,5,0,淡水河,300778.6688,2771057.586,1,賴怡蒨
八哥科,Gracupica nigricollis,黑領椋鳥,,外來種,外來種、稀,2014,5,0,淡水河,300770.4015,2771043.903,1,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,5,0,淡水河,300777.8135,2771073.551,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,300802.6152,2771086.949,2,賴怡蒨
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,5,0,淡水河,300839.105,2771086.949,1,賴怡蒨
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,5,0,淡水河,300820.0049,2771099.664,1,賴怡蒨
八哥科,Acridotheres cristatellus,八哥,特有亞種,,留、不普,2014,5,0,淡水河,300791.4972,2771068.875,1,賴怡蒨
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,5,0,淡水河,300866.4724,2771132.447,4,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,300913.51,2771219.681,2,賴怡蒨
八哥科,Acridotheres javanicus,白尾八哥,,外來種,外來種、普,2014,5,0,淡水河,300961.4029,2771211.699,1,賴怡蒨
八哥科,Acridotheres cristatellus,八哥,特有亞種,,留、不普,2014,5,0,淡水河,300863.9067,2771216.26,1,賴怡蒨
八哥科,Acridotheres cristatellus,八哥,特有亞種,,留、不普,2014,5,0,淡水河,300911.5145,2771284.108,4,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,300909.5189,2771265.008,2,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,淡水河,300952.2804,2771267.289,5,賴怡蒨
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,5,0,淡水河,300935.1758,2771329.72,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,300935.1758,2771329.72,1,賴怡蒨
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,5,0,淡水河,300984.323,2771338.102,5,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,300985.1783,2771376.587,2,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,300988.029,2771393.406,3,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,300966.9334,2771388.56,2,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,300961.802,2771433.602,3,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,淡水河,300950.3989,2771448.426,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,300950.3989,2771448.426,3,賴怡蒨
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,5,0,淡水河,300985.7484,2771467.241,4,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,300974.9155,2771490.618,2,賴怡蒨
八哥科,Gracupica nigricollis,黑領椋鳥,,外來種,外來種、稀,2014,5,0,淡水河,300973.7752,2771507.152,2,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,淡水河,300990.5947,2771506.297,1,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,淡水河,300993.4455,2771520.836,4,賴怡蒨
八哥科,Acridotheres javanicus,白尾八哥,,外來種,外來種、普,2014,5,0,淡水河,300983.4678,2771551.624,1,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,淡水河,300983.4678,2771551.624,2,賴怡蒨
八哥科,Acridotheres cristatellus,八哥,特有亞種,,留、不普,2014,5,0,淡水河,300991.1649,2771597.749,1,賴怡蒨
八哥科,Acridotheres cristatellus,八哥,特有亞種,,留、不普,2014,5,0,淡水河,301087.5208,2771452.645,3,賴怡蒨
八哥科,Acridotheres cristatellus,八哥,特有亞種,,留、不普,2014,5,0,淡水河,301060.1534,2771519.923,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,301049.6056,2771535.033,2,賴怡蒨
八哥科,Acridotheres cristatellus,八哥,特有亞種,,留、不普,2014,5,0,淡水河,301061.2937,2771583.781,1,賴怡蒨
八哥科,Gracupica nigricollis,黑領椋鳥,,外來種,外來種、稀,2014,5,0,淡水河,301027.3696,2771630.248,1,賴怡蒨
八哥科,Acridotheres javanicus,白尾八哥,,外來種,外來種、普,2014,5,0,淡水河,301018.2471,2771645.072,1,賴怡蒨
八哥科,Acridotheres cristatellus,八哥,特有亞種,,留、不普,2014,5,0,淡水河,301025.6591,2771670.444,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,301043.0488,2771660.751,2,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,301078.6834,2771642.506,5,賴怡蒨
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,5,0,淡水河,301078.6834,2771642.506,1,賴怡蒨
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,5,0,淡水河,301002.2829,2771614.569,2,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,淡水河,301040.4831,2771713.49,1,賴怡蒨
八哥科,Gracupica nigricollis,黑領椋鳥,,外來種,外來種、稀,2014,5,0,淡水河,301054.4519,2771769.651,2,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,淡水河,301086.0954,2771875.699,1,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,5,0,淡水河,301140.8301,2771962.077,2,賴怡蒨
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,5,0,淡水河,301140.8301,2771962.077,6,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,301148.2421,2771967.494,2,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,淡水河,301158.7899,2771962.362,1,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,淡水河,301158.7899,2771962.362,1,賴怡蒨
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,5,0,淡水河,301173.6139,2771938.986,3,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,301173.6139,2771938.986,3,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,5,0,淡水河,301173.6139,2771938.986,1,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,5,0,淡水河,301156.5093,2771901.641,3,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,淡水河,301156.5093,2771901.641,1,賴怡蒨
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,5,0,淡水河,301151.663,2771829.802,1,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,淡水河,301153.6585,2771779.799,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,301157.0794,2771765.545,2,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,淡水河,301157.0794,2771765.545,1,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,淡水河,301120.3046,2771782.08,1,賴怡蒨
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,5,0,淡水河,301107.191,2771681.733,21,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,301107.191,2771681.733,3,賴怡蒨
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,5,0,淡水河,301107.191,2771681.733,3,賴怡蒨
鴉科,Pica pica,喜鵲,,,留、普,2014,5,0,淡水河,301107.191,2771681.733,1,賴怡蒨
鳩鴿科,Streptopelia tranquebarica,紅鳩,,,留、普,2014,5,0,淡水河,301107.191,2771681.733,1,賴怡蒨
八哥科,Gracupica nigricollis,黑領椋鳥,,外來種,外來種、稀,2014,5,0,淡水河,301107.191,2771681.733,1,賴怡蒨
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,5,0,淡水河,301139.6898,2771743.024,1,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,淡水河,301095.2178,2771689.145,1,賴怡蒨
鳩鴿科,Streptopelia chinensis,珠頸斑鳩,,,留、普,2014,5,0,淡水河,301201.7224,2771959.968,1,賴怡蒨
鳩鴿科,Streptopelia chinensis,珠頸斑鳩,,,留、普,2014,5,0,淡水河,301150.4087,2772020.119,1,賴怡蒨
鳩鴿科,Streptopelia chinensis,珠頸斑鳩,,,留、普,2014,5,0,淡水河,301161.2416,2772044.35,1,賴怡蒨
鳩鴿科,Streptopelia chinensis,珠頸斑鳩,,,留、普,2014,5,0,淡水河,301163.5222,2772019.549,1,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,淡水河,301173.2148,2772040.074,1,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,淡水河,301173.4999,2772048.912,1,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,淡水河,301199.1568,2771988.76,1,賴怡蒨
鳩鴿科,Streptopelia chinensis,珠頸斑鳩,,,留、普,2014,5,0,淡水河,301213.4106,2772016.698,4,賴怡蒨
鳩鴿科,Streptopelia chinensis,珠頸斑鳩,,,留、普,2014,5,0,淡水河,301186.3283,2771976.217,1,賴怡蒨
鴉科,Pica pica,喜鵲,,,留、普,2014,5,0,淡水河,301195.7358,2772042.925,2,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,淡水河,301218.542,2772042.64,1,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,5,0,淡水河,301176.3506,2772060.885,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,301187.1835,2772073.143,3,賴怡蒨
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,5,0,淡水河,301187.1835,2772073.143,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,301190.8895,2772091.103,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,301235.3615,2772084.261,2,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,5,0,淡水河,301235.3615,2772084.261,1,賴怡蒨
鴉科,Pica pica,喜鵲,,,留、普,2014,5,0,淡水河,301163.5222,2772063.451,2,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,301236.5018,2772121.036,1,賴怡蒨
鴉科,Pica pica,喜鵲,,,留、普,2014,5,0,淡水河,301258.4527,2772168.644,1,賴怡蒨
鳩鴿科,Streptopelia chinensis,珠頸斑鳩,,,留、普,2014,5,0,淡水河,301262.7288,2772190.025,1,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,淡水河,301236.5018,2772157.526,1,賴怡蒨
八哥科,Aplonis panayensis,輝椋鳥,,外來種,外來種、不普,2014,5,0,淡水河,301206.5687,2772151.254,1,賴怡蒨
鴉科,Pica pica,喜鵲,,,留、普,2014,5,0,淡水河,301271.2811,2772256.732,3,賴怡蒨
鳩鴿科,Streptopelia chinensis,珠頸斑鳩,,,留、普,2014,5,0,淡水河,301271.2811,2772256.732,1,賴怡蒨
八哥科,Gracupica nigricollis,黑領椋鳥,,外來種,外來種、稀,2014,5,0,淡水河,301250.7556,2772228.225,2,賴怡蒨
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,5,0,淡水河,301250.7556,2772228.225,2,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,淡水河,301260.7333,2772270.416,2,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,301265.2945,2772276.118,2,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,301239.9227,2772226.514,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,301271.8513,2772265,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,301256.4571,2772288.091,2,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,淡水河,301273.8468,2772395.166,3,賴怡蒨
鷺科,Egretta garzetta,小白鷺,,,留、不普/夏、普/冬、普/過、普,2014,5,0,淡水河,301269.2856,2772421.678,1,賴怡蒨
鷸科,Actitis hypoleucos,磯鷸,,,冬、普,2014,5,0,淡水河,301269.2856,2772421.678,1,賴怡蒨
鷺科,Egretta garzetta,小白鷺,,,留、不普/夏、普/冬、普/過、普,2014,5,0,淡水河,301264.1542,2772396.021,1,賴怡蒨
八哥科,Acridotheres javanicus,白尾八哥,,外來種,外來種、普,2014,5,0,淡水河,301284.2806,2772548.252,2,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,301278.8642,2772593.579,6,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,淡水河,301280.8597,2772647.173,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,301285.9911,2772689.935,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,301277.7239,2772701.053,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,301298.2494,2772776.883,1,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,淡水河,301293.6882,2772798.264,1,賴怡蒨
燕科,Hirundo tahitica,洋燕,,,留、普,2014,5,0,淡水河,301293.6882,2772798.264,1,賴怡蒨
鳩鴿科,Streptopelia chinensis,珠頸斑鳩,,,留、普,2014,5,0,淡水河,301285.4209,2772760.064,1,賴怡蒨
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,5,0,淡水河,301307.0868,2772847.582,6,賴怡蒨
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,5,0,淡水河,301311.0778,2772886.923,6,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,淡水河,301314.2137,2772908.018,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,301306.7547,2772958.275,3,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,淡水河,301306.7547,2772958.275,2,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,301306.1492,2773069.29,3,賴怡蒨
鶺鴒科,Motacilla tschutschensis,東方黃鶺鴒,,,冬、普/過、普,2014,5,0,淡水河,301306.1492,2773069.29,1,賴怡蒨
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,5,0,淡水河,301306.1492,2773069.29,3,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,5,0,淡水河,301315.8686,2773230.57,2,賴怡蒨
鷸科,Actitis hypoleucos,磯鷸,,,冬、普,2014,5,0,淡水河,301315.8686,2773230.57,2,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,301317.6786,2773263.901,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,301337.0638,2773460.033,4,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,淡水河,301337.0638,2773460.033,1,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,淡水河,301356.0689,2773527.691,4,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,301343.9056,2773526.551,5,賴怡蒨
鷺科,Nycticorax nycticorax,夜鷺,,,留、普/冬、稀/過、稀,2014,5,0,淡水河,301343.9056,2773526.551,4,賴怡蒨
八哥科,Acridotheres javanicus,白尾八哥,,外來種,外來種、普,2014,5,0,淡水河,301343.9056,2773526.551,1,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,淡水河,301347.7066,2773553.614,1,賴怡蒨
鷺科,Bubulcus ibis,黃頭鷺,,,留、不普/夏、普/冬、普/過、普,2014,5,0,淡水河,301347.7066,2773553.614,1,賴怡蒨
八哥科,Acridotheres javanicus,白尾八哥,,外來種,外來種、普,2014,5,0,淡水河,301347.7066,2773553.614,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,301357.9694,2773557.795,1,賴怡蒨
八哥科,Acridotheres javanicus,白尾八哥,,外來種,外來種、普,2014,5,0,淡水河,301349.9873,2773589.724,1,賴怡蒨
鷺科,Bubulcus ibis,黃頭鷺,,,留、不普/夏、普/冬、普/過、普,2014,5,0,淡水河,301349.9873,2773589.724,1,賴怡蒨
八哥科,Acridotheres javanicus,白尾八哥,,外來種,外來種、普,2014,5,0,淡水河,301349.199,2773680.878,1,賴怡蒨
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,5,0,淡水河,301349.199,2773680.878,1,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,淡水河,301358.7015,2773662.253,1,賴怡蒨
鴉科,Pica pica,喜鵲,,,留、普,2014,5,0,淡水河,301350.164,2773832.347,3,賴怡蒨
鷺科,Egretta garzetta,小白鷺,,,留、不普/夏、普/冬、普/過、普,2014,5,0,淡水河,301336.631,2773866.7,1,賴怡蒨
鷺科,Egretta garzetta,小白鷺,,,留、不普/夏、普/冬、普/過、普,2014,5,0,淡水河,301304.013,2774064.143,1,賴怡蒨
八哥科,Acridotheres cristatellus,八哥,特有亞種,,留、不普,2014,5,0,淡水河,301297.42,2774096.067,1,賴怡蒨
鷺科,Egretta garzetta,小白鷺,,,留、不普/夏、普/冬、普/過、普,2014,5,0,淡水河,301297.42,2774096.067,1,賴怡蒨
鳩鴿科,Streptopelia chinensis,珠頸斑鳩,,,留、普,2014,5,0,淡水河,301273.713,2774197.082,1,賴怡蒨
鷺科,Nycticorax nycticorax,夜鷺,,,留、普/冬、稀/過、稀,2014,5,0,淡水河,301261.568,2774233.17,1,賴怡蒨
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,5,0,淡水河,301300.779,2774302.917,2,賴怡蒨
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,5,0,淡水河,301300.779,2774302.917,2,賴怡蒨
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,5,0,淡水河,301281.347,2774396.26,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,301263.303,2774469.13,1,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,淡水河,301263.997,2774544.568,3,賴怡蒨
燕科,Hirundo tahitica,洋燕,,,留、普,2014,5,0,淡水河,301263.997,2774544.568,1,賴怡蒨
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,5,0,淡水河,301263.997,2774544.568,8,賴怡蒨
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,5,0,淡水河,301189.045,2774581.35,4,賴怡蒨
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,5,0,淡水河,301226.521,2774602.864,1,賴怡蒨
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,5,0,淡水河,301227.215,2774587.596,2,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,301200.149,2774682.674,6,賴怡蒨
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,5,0,淡水河,301194.25,2774740.276,7,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,淡水河,301159.897,2774905.101,2,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,301159.897,2774905.101,1,賴怡蒨
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,5,0,淡水河,301116.5219,2775044.942,2,賴怡蒨
八哥科,Gracupica nigricollis,黑領椋鳥,,外來種,外來種、稀,2014,5,0,淡水河,301116.5219,2775044.942,1,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,淡水河,301128.3199,2775027.245,2,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,淡水河,300952.0439,2775369.734,1,賴怡蒨
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,5,0,淡水河,300945.7979,2775383.614,8,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,300945.7979,2775383.614,3,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,淡水河,300797.2818,2775589.038,3,賴怡蒨
八哥科,Acridotheres javanicus,白尾八哥,,外來種,外來種、普,2014,5,0,淡水河,300785.4838,2775589.038,2,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,5,0,淡水河,300732.3928,2775648.028,1,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,5,0,淡水河,300676.5257,2775721.245,3,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,淡水河,300676.5257,2775721.245,9,賴怡蒨
